,UID,company,drugName,BTDdate,approvDate,ticker,date,daysFromBTD,daysFromApprov,value,pcReturn
180,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/13/15,-103,-595,96.66004703,0.00518884
181,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/14/15,-102,-594,41.39306179,0.008322066
182,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/17/15,-99,-591,59.16562011,0.00247498
183,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/18/15,-98,-590,73.33524034,0.003502496
184,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/19/15,-97,-589,61.46455298,0.006643867
185,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/20/15,-96,-588,13.76747451,0.001598778
186,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/21/15,-95,-587,52.62823698,0.000406511
187,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/24/15,-92,-584,93.65686956,0.009912306
188,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/25/15,-91,-583,57.15135836,0.007088187
189,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/26/15,-90,-582,70.43900763,0.004807385
190,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/27/15,-89,-581,25.72437962,0.004269666
191,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/28/15,-88,-580,36.75071621,0.003349422
192,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,8/31/15,-85,-577,12.76753164,0.008074374
193,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/1/15,-84,-576,4.226386567,0.00892207
194,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/2/15,-83,-575,45.62582097,0.008029768
195,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/3/15,-82,-574,39.26085225,0.002686675
196,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/4/15,-81,-573,39.91819185,0.000386486
197,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/8/15,-77,-569,40.1977319,0.009715119
198,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/9/15,-76,-568,61.84985123,0.000954864
199,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/10/15,-75,-567,45.9621861,0.005862226
200,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/11/15,-74,-566,75.85337892,0.008970032
201,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/14/15,-71,-563,93.41599155,0.008799183
202,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/15/15,-70,-562,99.53536988,0.004353723
203,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/16/15,-69,-561,34.94666446,0.006786886
204,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/17/15,-68,-560,81.06042552,0.003172795
205,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/18/15,-67,-559,61.65575526,0.006129532
206,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/21/15,-64,-556,98.81126493,0.00014311
207,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/22/15,-63,-555,38.08978091,0.004887721
208,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/23/15,-62,-554,98.30470668,0.004736268
209,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/24/15,-61,-553,33.04160687,0.008445136
210,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/25/15,-60,-552,1.126373857,0.002432916
211,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/28/15,-57,-549,76.53014586,0.003129949
212,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/29/15,-56,-548,15.39997954,0.008105314
213,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,9/30/15,-55,-547,74.59987913,0.000615376
214,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/1/15,-54,-546,90.29404754,0.006692651
215,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/2/15,-53,-545,79.1074078,0.005666142
216,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/5/15,-50,-542,63.59300694,0.006612122
217,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/6/15,-49,-541,61.42523173,0.008150376
218,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/7/15,-48,-540,14.1441608,0.008139466
219,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/8/15,-47,-539,31.97872065,0.005951859
220,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/9/15,-46,-538,13.22471002,0.008703653
221,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/12/15,-43,-535,22.46340026,0.004353553
222,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/13/15,-42,-534,24.16689293,0.00720303
223,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/14/15,-41,-533,31.52922324,0.00977567
224,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/15/15,-40,-532,91.66007436,0.00721879
225,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/16/15,-39,-531,20.69730495,0.002131159
226,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/19/15,-36,-528,56.39956705,0.006252855
227,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/20/15,-35,-527,54.24256935,0.00893274
228,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/21/15,-34,-526,87.03396634,0.009973713
229,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/22/15,-33,-525,36.39926515,0.003675609
230,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/23/15,-32,-524,74.1037326,0.005910448
231,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/26/15,-29,-521,24.39461875,0.007377418
232,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/27/15,-28,-520,22.85377452,0.005899332
233,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/28/15,-27,-519,13.73687388,0.000502962
234,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/29/15,-26,-518,43.51481605,0.005835768
235,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,10/30/15,-25,-517,85.72171957,0.008437334
236,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/2/15,-22,-514,79.44008658,0.008475634
237,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/3/15,-21,-513,16.28180392,0.000458326
238,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/4/15,-20,-512,51.39805987,0.009712238
239,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/5/15,-19,-511,88.69747472,0.002846056
240,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/6/15,-18,-510,87.16326982,0.004064543
241,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/9/15,-15,-507,41.75147768,0.008739904
242,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/10/15,-14,-506,89.67035567,0.003618861
243,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/11/15,-13,-505,53.34334673,0.00931787
244,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/12/15,-12,-504,53.08922108,0.008149309
245,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/13/15,-11,-503,51.0892474,0.008078452
246,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/16/15,-8,-500,42.67924395,6.7339E-05
247,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/17/15,-7,-499,44.88671523,0.004444656
248,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/18/15,-6,-498,46.10753817,0.008605232
249,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/19/15,-5,-497,90.58977413,0.009245445
250,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/20/15,-4,-496,76.08240981,0.005184725
251,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/23/15,-1,-493,52.12537301,0.005794003
252,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/24/15,0,-492,11.35132698,0.003484026
253,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/25/15,1,-491,67.18318579,0.009428264
254,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/27/15,3,-489,74.43589662,0.009307574
255,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,11/30/15,6,-486,43.37977474,0.004585427
256,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/1/15,7,-485,76.38068476,0.002166608
257,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/2/15,8,-484,10.58015665,0.009685786
258,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/3/15,9,-483,25.15245547,0.000608323
259,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/4/15,10,-482,11.16086601,0.007231373
260,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/7/15,13,-479,23.12761321,0.001228511
261,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/8/15,14,-478,47.93649474,0.007070257
262,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/9/15,15,-477,75.53659652,0.000387299
263,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/10/15,16,-476,0.867732832,0.004206249
264,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/11/15,17,-475,88.02391456,0.002053731
265,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/14/15,20,-472,32.40411992,0.002018385
266,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/15/15,21,-471,93.26237465,7.43006E-05
267,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/16/15,22,-470,70.07001828,0.007535787
268,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/17/15,23,-469,33.33383965,0.001835326
269,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/18/15,24,-468,29.0497565,0.005495069
270,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/21/15,27,-465,20.40923803,0.004840697
271,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/22/15,28,-464,74.39691812,0.000317355
272,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/23/15,29,-463,38.76494981,0.001938028
273,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/24/15,30,-462,3.908426974,0.004918372
274,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/28/15,34,-458,7.693433198,0.005538724
275,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/29/15,35,-457,50.59136855,0.001402971
276,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/30/15,36,-456,81.01431402,0.005494739
277,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,12/31/15,37,-455,92.15017247,0.00409878
278,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/4/16,41,-451,66.67437306,0.009260594
279,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/5/16,42,-450,97.00422579,0.009018269
280,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/6/16,43,-449,86.75062267,0.009158923
281,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/7/16,44,-448,20.86853096,0.002717933
282,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/8/16,45,-447,7.651483284,0.000817438
283,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/11/16,48,-444,58.49284657,0.003235832
284,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/12/16,49,-443,54.66256351,0.006065797
285,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/13/16,50,-442,47.77407735,0.004516679
286,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/14/16,51,-441,21.6437882,0.008915657
287,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/15/16,52,-440,19.80301362,0.003881998
288,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/19/16,56,-436,89.77285717,0.00853583
289,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/20/16,57,-435,2.844228388,0.004521872
290,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/21/16,58,-434,21.2328356,0.000387261
291,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/22/16,59,-433,32.96212453,0.00996237
292,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/25/16,62,-430,97.72835778,0.004188437
293,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/26/16,63,-429,90.92500048,0.003302651
294,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/27/16,64,-428,66.56470211,0.008457206
295,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/28/16,65,-427,78.13503553,0.001813499
296,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,1/29/16,66,-426,7.611563574,0.000895597
297,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/1/16,69,-423,77.26140855,0.009240146
298,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/2/16,70,-422,89.73552801,0.009633929
299,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/3/16,71,-421,8.185700621,0.004062994
300,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/4/16,72,-420,23.40547611,0.004964244
301,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/5/16,73,-419,36.85672836,0.001038209
302,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/8/16,76,-416,8.343143361,0.004324823
303,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/9/16,77,-415,11.09055492,0.003729551
304,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/10/16,78,-414,95.95874022,0.004814645
305,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/11/16,79,-413,38.88838731,0.00857621
306,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/12/16,80,-412,68.75217817,4.51737E-06
307,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/16/16,84,-408,88.1790561,0.000741216
308,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/17/16,85,-407,26.6900289,0.000814354
309,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/18/16,86,-406,86.55078339,0.006601143
310,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/19/16,87,-405,27.63291002,0.009551147
311,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/22/16,90,-402,23.70213685,0.003992207
312,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/23/16,91,-401,4.090537753,0.004474025
313,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/24/16,92,-400,61.29770022,0.000912795
314,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/25/16,93,-399,36.30640004,0.005090519
315,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/26/16,94,-398,1.077143703,0.004542023
316,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,2/29/16,97,-395,35.49727558,0.004341733
317,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/1/16,98,-394,97.48936723,0.002483214
318,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/2/16,99,-393,42.565587,0.002738621
319,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/3/16,100,-392,24.20640721,0.003559363
320,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/4/16,101,-391,9.465505138,0.005927163
321,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/7/16,104,-388,22.01715892,0.002870516
322,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/8/16,105,-387,27.55527699,0.006401347
323,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/9/16,106,-386,78.48158699,0.003386352
324,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/10/16,107,-385,51.23109296,0.004541162
325,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/11/16,108,-384,41.9195034,0.003720692
326,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/14/16,111,-381,4.263925571,0.004921949
327,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/15/16,112,-380,70.09960522,0.002154063
328,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/16/16,113,-379,72.6193212,0.004715864
329,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/17/16,114,-378,9.346626347,0.007422548
330,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/18/16,115,-377,17.05388226,0.008388861
331,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/21/16,118,-374,10.76102039,0.002347786
332,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/22/16,119,-373,87.50182138,0.009864322
333,AstraZeneca Tagrisso 2015-11-24,AstraZeneca,Tagrisso,11/24/15,3/30/17,AZN,3/23/16,120,-372,0.349883195,0.005607841
334,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/12/17,-120,-310,70.16906808,0.009474947
335,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/13/17,-119,-309,39.41075554,0.008376416
336,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/14/17,-118,-308,65.93427376,0.009796968
337,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/15/17,-117,-307,72.628926,0.009616953
338,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/16/17,-116,-306,2.604712382,0.008465558
339,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/19/17,-113,-303,20.95747822,0.007230412
340,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/20/17,-112,-302,44.98266073,0.009500935
341,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/21/17,-111,-301,51.42096747,0.004193989
342,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/22/17,-110,-300,14.54315978,0.000765174
343,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/23/17,-109,-299,63.0677921,0.002908184
344,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/26/17,-106,-296,68.19587962,0.004520429
345,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/27/17,-105,-295,48.69340796,0.005611914
346,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/28/17,-104,-294,77.96856578,0.009484438
347,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/29/17,-103,-293,43.1445684,0.004970657
348,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,6/30/17,-102,-292,98.84322477,0.00928317
349,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/3/17,-99,-289,98.37275429,0.00076612
350,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/5/17,-97,-287,61.2286265,0.001344194
351,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/6/17,-96,-286,65.09618001,0.008728015
352,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/7/17,-95,-285,49.56208916,0.008936475
353,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/10/17,-92,-282,7.186895457,0.002789284
354,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/11/17,-91,-281,68.35003564,0.005458027
355,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/12/17,-90,-280,84.16107643,0.00734665
356,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/13/17,-89,-279,99.11555784,0.005882126
357,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/14/17,-88,-278,80.66843548,0.003691853
358,AstraZeneca Tagrisso 2017-10-10,AstraZeneca,Tagrisso,10/10/17,4/18/18,AZN,7/17/17,-85,-275,52.07070837,0.009026235
